id,name,area_id,area_name,salary_from,salary_to,salary_currency,employer_id,employer_name,schedule_id,schedule_name,experience_id,experience_name,employment_id,employment_name,employment_form_id,employment_form_name,internship,snippet_requirement,snippet_responsibility,work_format,working_hours,work_schedule,professional_roles,contacts
128048569,Программист - разработчик,1,Москва,,,,102171,"Радио Шансон, Love Radio, Радио Дача, Такси FM, Радио Русский Хит, Восток FM, Первое Спортивное радио",fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Технологи: PHP 7-8; Symfony; ORM Doctrine; Laravel; Livewire; ORM Eloguent. Gitlab; Docker.,Разработка и поддержка сайтов компании. Поддержка и программирование внутренних ресурсов компании. Поддержка системы внутреннего документооборота компании. Администрирование баз данных и...,На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127317987,Frontend-разработчик,53,Краснодар,100000,140000,RUR,11263976,АГМ Системы,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Коммерческий опыт разработки на одном из фреймворков React, Vue3, Angular или Svelte. Опыт разработки на ThreeJS или готовность его...","Разрабатывать ГИС систему в части веб интерфейса на одном из предпочитаемых кандидатом фреймворков React, Vue3, Angular или Svelte +...",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127812708,Python-разработчик,2,Санкт-Петербург,80000,100000,RUR,3138720,Liu mobile,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Опыт написания парсеров на Python. Опыт или понимание работы с API. Будет плюсом: опыт работы с LLM моделями через API.,"Разработка парсеров для веб-сайтов и мобильных приложений с использованием Python, Scrapy, Selenium, Playwright. Поддержка и мониторинг написанных скриптов.",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127214023,Go Developer,2,Санкт-Петербург,,,,2523802,Ласт Левел,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Имеешь опыт написания кода от 2х лет на Go. Знаешь основной инструментарий и многопоточку. Знаешь и понимаешь основные структуры...,"Писать на Go ( стек 1.23+ ), есть многопоточка. Поддерживать старый код и функционал, возможно будет требоваться рефакторинг.",,8 часов,5/2,"Программист, разработчик",<nil>
127802435,Middle Frontend-разработчик (React/TypeScript),1,Москва,,,,1085634,100UP,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Семантическая, кросс-браузерная и адаптивная верстка. Опыт от 3 лет в коммерческой разработке. Обязательны навыки работы с: - TypeScript (Generics, Utility...","Миграция, модернизация и рефакторинг legacy-кода. Взаимодействие с backend-разработчиками и менеджерами проектов. - React (hooks, Context API, Функциональные компоненты, Suspense...",Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127987444,"Senior Backend разработчик (РHP, Symfony)",1,Москва,,,,654435,Spice IT,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Мы точно найдем общий язык, если у тебя есть:  3+ года опыта коммерческой разработки.  Глубокое знание PHP 8, Symfony...",Разрабатывать и оптимизировать backend на Symfony 7. ️ Участвовать в принятии архитектурных решений. ️ Продолжение миграции с Yii 1 на Symfony 7. ️,На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127790705,Frontend-разработчик (Middle/Senior),2,Санкт-Петербург,,,,10875715,Цифровые Строительные Решения,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Уверенное знание JavaScript / TypeScript. Уверенный пользователь Node.js. Опыт работы с React, Vue или Angular на профессиональном уровне. Опыт Tree.js, опыт...",Разработка инструментов Pilot-BIM web для осуществления инженерных проверок. Разработка пользовательской и технической документации для инструментов. Проведение тестирования и отладки.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127869018,Программист,212,Тольятти,50000,,RUR,5291948,Otaku Heaven,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Знание SvelteKit 5. Опыт работы с API Wildberries и OZON (готовы обучить при отсутствии опыта). Опыт работы с базой данных...,"Разработка и поддержка внутренних веб-приложений, включая добавление нового функционала и исправление ошибок. Работа с маркетплейсами, автоматизация процессов и отслеживание...",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127900151,SQL разработчик,1,Москва,,,,54979,АШАН Ритейл Россия,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Владение базами данных: PostgreSQL, Oracle, Greenplum; понимание методологий хранилищ данных: 3НФ, звезда, Data Vault 2.0, Anchor (будет преимуществом).","Разработка ETL/ELT-процессов с использованием различных технологий (Airflow, PostgreSQL, Greenplum, Oracle, Liquibase, SODA Core). Анализ и разбор инцидентов.",Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127782466,Разработчик AI (стажер),95,Тюмень,,,,9229794,ПСК Дом,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Опыт работы с ИИ-инструментами и нейросетями различных модальностей (текст, изображение, видео, аудио) от разных разработчиков (ChatGPT, Claude, Midjourney, DALL...","Проводить анализ бизнес-процессов в различных отделах (маркетинг, продажи, HR, аналитика и другие) с целью выявления возможностей автоматизации с использованием...",На месте работодателя,8 часов,5/2,Другое,<nil>
127777853,Go-разработчик (команда сервиса партнеров),1,Москва,,,,1272486,Купер,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Имеешь коммерческий опыт разработки на Go от 3 лет. Знаешь принципы работы микросервисной архитектуры и имеешь опыт взаимодействия с распределенными...,"Прорабатывать технические и архитектурные решения для бизнес-задач. Разрабатывать, развивать и поддерживать микросервисы на Go. Разбирать инциденты и устранять их...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127856040,Python Backend-разработчик в офис (Ростов-на-Дону),76,Ростов-на-Дону,,,,9195519,Standfin,fullDay,Полный день,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт ĸоммерчесĸой разработĸи Python/Django от 5 лет, с архитеĸтурным фоĸусом. Глубоĸое знание PostgreSQL, умение работать с большими объёмами данных. ​​​​​​​",Ведущая роль в проеĸтировании архитеĸтуры backend сервисов на Django/DRF. Деĸомпозиция монолита в миĸросервисы в Kubernetes / Rancher. Проеĸтирование и оптимизация...,На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127914410,Программист,51,Сыктывкар,44000,,RUR,4515402,Северный Народный Банк (АО),fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,false,Высшее образование. Знание СУБД MS SQL Server и/или PostgreSQL. Опыт сопровождения ПО и работы в технической поддержке приветствуется.,Сопровождение банковских программ и др. программного обеспечения. Техническая поддержка клиентов по банковским программам (консультация и обучение). Администрирование Баз данных MS...,На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
128020360,Backend-разработчик (Node.js),1,Москва,,,,11832720,Strive,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Работать с PostgreSQL, Redis, Clickhouse. Оптимизировать производительность, находить узкие места в БД. Опыт работы от 1 года на Node.js.",Разрабатывать REST API. Развивать и поддерживать архитектуру сервисов на Node.js (NestJS). Интегрировать внешние API и сервисы. Участвовать в код-ревью.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127955293,"Java/Kotlin Developer (Fintech Platform, Spring Boot 3, AWS, Kafka, ArgoCD)",1,Москва,,,,2024615,Платежи и Переводы,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт коммерческой разработки от 3 лет. Опыт работы в финтех (платежи, переводы, 3DS, отчетность). Отличное знание Java 17+...","Платежей, переводов и финансовой отчётности, интегрированную с внешними бан-. Ками и платёжными провайдерами, с дополнительным функционалом для наших. Клиентов.",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127540540,Fullstack разработчик (Python/React),1,Москва,,,,10259650,SOFTINTERMOB HK,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Опыт коммерческой разработки на React от 2 лет. Уверенное знание JavaScript (ES6+), HTML5, CSS3.",Разработка и поддержка веб-сервисов с использованием React и Python (FastAPI). Реализация клиентской и серверной логики для сервисов в области...,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127766157,Senior Golang Developer,1,Москва,,,,4712081,Xello,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт написания production кода на Golang от 3-х лет. Знания алгоритмов, структур данных, паттернов проектирования и программирования, а так...",,На месте работодателя; Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
126997916,Python-разработчик (junior+),1,Москва,,,,12059459,Bloomtech,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Опыт работы с микросервисной архитектурой. Опыт написания интеграционных тестов. Опыт работы с CI/CD на проекте, опыт работы с инфраструктурой...","Разработка и поддержка сервисов на Python (FastAPI, aiohttp). Работа с базами данных (PostgreSQL, ORM). Интеграция с брокерами сообщений и системами...",Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127764089,Разработчик Python под Linux,3,Екатеринбург,,,,111611,Айдеко,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Cтек технологий: современные версии Linux Fedora и Python, ETCD, Clickhouse, Asyncio, aiohttp. Писать системные утилиты в Linux. Опыт коммерческой разработки...",Задачи в разработке по-настоящему разные: от исправления шаблона конфига nginx до реализации приложений по обработке сетевого трафика.,Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127951365,Java-разработчик (Senior),2,Санкт-Петербург,,,,469282,NAUKA,remote,Удаленная работа,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,false,"Уверенное знание Java Core, опыт коммерческой разработки на нем. Опыт работы со Spring. Опыт использования JPA. Знание SQL.","Участвовать в разработке решения. Принимать участие в оценке задач, code review, в обсуждении технических задач. Разрабатывать модульные тесты для своего...",Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127858921,Middle Frontend developer / Фронтенд разработчик (Vue),1,Москва,,,,2947917,БАЗИС,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт на позиции frontend от двух лет. Уверенное владение фреймворком Vue3(script setup, defineSlot, defineExpose, defineEmits) в связке с...","Проектировать и разрабатывать новые компоненты Базис.Decs3o и других проектов. Активно участвовать в обсуждении задач, предлагать UI-UX решения...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127903806,Старший разработчик (Java/Kotlin),1,Москва,,,,54979,АШАН Ритейл Россия,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт работы на позиции старшего разработчика от 1 года. Опыт коммерческой разработки на Java 11+, Kotlin от 3-х...","Разработкой и развитием сервисов на Java/Kotlin и Spring, включая библиотеки и стартеры. Поддержкой существующих решений: ревью, рефакторинг, доработки, багфиксинг.",,8 часов,5/2,"Программист, разработчик",<nil>
128009648,C++ Разработчик (Linux/Qt),90,Томск,1000,1500,RUR,10490652,Корнилов Дмитрий Витальевич,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Продвинутые навыки работы с Linux (Ubuntu/Debian). Уверенное владение Qt6 и C++17. Понимание принципов работы низкоуровневых приложений.,"Разработка и поддержка приложений на C++17 с использованием Qt6. Работа под Linux (Ubuntu/Debian): настройка окружения, отладка и...",Удалённо,8 часов,5/2; Свободный,"Программист, разработчик",<nil>
120899046,HTML-верстальщик / Junior Frontend-разработчик,104,Челябинск,,,,1503819,Цифровой элемент,fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,false,Уверенные знания JS (ES6+). Базовые знания TS либо стремление к его активному изучению. Понимание основ взаимодействия между клиентом...,"Разрабатывать интерфейсы различного уровня сложности как с нуля, так и на готовых UI-системах, включая кроссбраузерную и адаптивную верстку макетов...",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
126966607,"Frontend-разработчик (Vue3, Typescript)",1,Москва,,,,10692289,TirScript,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Мы ищем талантливого разработчика с глубокими знаниями TypeScript и опытом работы с WebGL для создания современных веб-приложений.,,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127731311,Senior Frontend-разработчик,1,Москва,250000,300000,RUR,9244855,CRTEX,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Крепкие знания native JavaScript, HTML5, CSS3, TypeScript. Хорошее понимание React, SSR и их основных концепций и принципов.","Разрабатывать веб-приложения с нуля. Дорабатывать и заниматься поддержкой пользовательских интерфейсов, разработанных на React/Nexst.js. Оптимизировать компоненты приложения для максимальной...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127793057,Java-разработчик,103,Абакан,250000,350000,RUR,8983371,GetMeGit,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт коммерческой разработки от 7 лет. Глубокое знание Java, желательно Java 21. Уверенная работа со Spring. Опыт с PostgreSQL.",Разрабатывать и развивать backend-функциональность на Java 21. Проектировать архитектуру и ключевые модули системы. Оптимизировать производительность и работу с данными.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127923762,"Менеджер по продажам / Business Development Manager (BDM, IT, B2B)",1,Москва,200000,,RUR,598471,evrone.ru,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Опыт работы в области привлечения и развития корпоративных клиентов от 3-х лет. Знания IT отрасли и основных игроков рынка.,Активный нетворинг для поиска и привлечения новых клиентов. Выход на ЛПР и ведение коммерческих переговоров с первыми лицами компании.,Удалённо,8 часов,5/2,"Менеджер по продажам, менеджер по работе с клиентами",<nil>
128011004,PHP-разработчик,92,Тула,100000,150000,RUR,3123750,Онпик,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Работа с PHP 7, PHP 8. Работа с MySQL. Знание и умение применять паттерны ООП. Bash. Composer. Работа с системой...","Разрабатывать проекты на 1С-Битрикс, Laravel. Осуществлять техническую поддержку проектов на 1С-Битрикс, Laravel, CodeIgniter, Magento (обучим, если...",На месте работодателя; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127597085,HTML-верстальщик / Frontend-разработчик Junior,1,Москва,,,,632228,Интерактивное агентство Это Легко,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Хорошее знание и опыт работы HTML, CSS, JavaScript, jQuery. Желательно, базовое знание PHP (для настройки лид-форм, API).","Обработка информации в гугл-таблицах (список лендингов, которые необходимо обработать и загрузить). Скачивание и загрузка лендингов через специализированный инструмент.",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127926268,Senior PHP-developer/ Principal Engineer,1,Москва,,,,180984,ПАПА ДЖОНС,remote,Удаленная работа,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт миграции монолита на микросервисы. Знание Kafka, ClickHouse.","Более 5 лет в коммерческой разработке, из них 2+ в продуктовой компании.",Удалённо,8 часов,5/2,Другое,<nil>
127880872,C#/.NET-разработчик,1,Москва,,,,4917,EGAR,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Знание языка C#, опыт разработки от 1.5 лет. Знание .Net Framework, .NET 6. Опыт работы с одной из ORM...","Проектирование и разработка продукта компании, используя стек Microsoft .Net. Интеграция приложения с внешними и внутренними сервисами. Работа с Базой данных.",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127870768,Java-разработчик (senior),1,Москва,,,,9778697,Цифровые технологии и платформы,remote,Удаленная работа,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,false,Опыт работы на позиции Java-разработчика от 5-и лет. Опыт работы с Jmix и Vaadin для создания интерфейсов приложений.,Разработка корпоративных приложений для заказчиков. Организация команды разработки для эффективной работы. Код-ревью команды разработки. Устранение ошибок и повышение надежности...,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127956041,Frontend-разработчик Angular,1,Москва,,,,9450859,АФЛТ-Системс,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Глубокое знание JavaScript и TypeScript. Опыт работы с Angular (2+). Знает HTML и CSS на уровне работы с готовой...,Реализовывать функционал новой CRM-системы на JS/TS с использованием фреймворка Angular. Проектирование фронтальной части решения в рамках тестирования продуктовых...,Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
128043653,Flutter-разработчик (Fullstack Mobile Developer),1,Москва,80000,180000,RUR,12137216,Х3,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Flutter: Уверенное владение Dart, опыт работы с менеджерами состояний (BLoC / Riverpod / Provider), понимание жизненного цикла виджетов. Backend: Опыт разработки серверной...","Разработка новых продуктов: Проектирование архитектуры с нуля, выбор технических решений, реализация бэкенда и клиентской части. Развитие текущих приложений: Доработка Frontend...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
128045644,SQL-разработчик,72,Пермь,170000,220000,RUR,10464215,Dex,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Опыт работы от 3 лет в роли SQL-разработчика. Обязательный опыт работы с PostgreSQL (кандидаты без него не рассматриваются).,Разработка и поддержка высоконагруженной БД. Реализация и настройка пользовательских интерфейсов (No Code). Взаимодействие с командой аналитиков и разработчиков.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127199672,Java-разработчик,1,Москва,,,,6382,Медиалогия,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Опыт коммерческой разработки Java/Spring от 3 лет. Опыт создания сервисов с нуля. Опыт работы с брокерами сообщений.,Разработка новых backend-сервисов и библиотек. Поддержка существующих сервисов. Рефакторинг и код ревью. Взаимодействие со смежными командами.,Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127585009,Разработчик C++ (Middle/Junior+),1,Москва,,200000,RUR,883158,НДМ Системы,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Опыт разработки многопоточных приложений. Применение на практике Socket API и POSIX. Уверенное знание ОС GNU/Linux на системном уровне, а...",Разработка и сопровождение программного обеспечения для встраиваемой операционной системы. Работа с сетевыми протоколами и службами. Помощь в формировании сценариев для...,На месте работодателя; Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127815551,Разработчик Java (Junior+) в проект на 1C:Element,78,Самара,,,,2392707,Мираполис,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,Основные функциональные области: Тимлид: 15+ лет коммерческого опыта Java. Ведущие разработчики: 8-15+ лет опыта Java. Разработчики уровня...,"Разработкой внутреннего фреймворка. Написанием инфраструктурного кода и внутренних инструментов для разработчиков. Участвовать в архитектурных решениях: проработке моделей данных, контрактов и...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127971290,Frontend-разработчик в офис Junior (Vue.js),53,Краснодар,65000,95000,RUR,3902718,Дрим Тим,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,"Уверенные знания HTML5, CSS3, JavaScript (ES6+). Опыт работы с Vue.js: создание компонентов, маршрутизация (Vue Router), управление...","...исправлять ошибки, внедрять новый функционал. Работать с картографическими сервисами (Яндекс, Google) — опыт будет плюсом. Взаимодействовать с программистами, дизайнерами и менеджерами.",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
127914975,Backend Python Developer (B2B MedTech),2,Санкт-Петербург,200000,,RUR,591938,ГК Эксперт,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,Опыт коммерческой разработки на Python от 3 лет. Понимание принципов контейнеризации и работы с Docker. Опыт работы с системами контроля...,Разработка backend-сервисов на Python. Прототипирование интерфейсов на Streamlit. Проектирование и оптимизация БД (PostgreSQL). Участие в проектировании архитектуры системы.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127976860,Программист 1С,1,Москва,250000,320000,RUR,2613931,Вератис,remote,Удаленная работа,moreThan6,Более 6 лет,full,Полная занятость,FULL,Полная,false,Порядок работы: Удаленный формат. Режим работы: Full time. Опыт разработки на платформе 1С:Предприятие 8.3 от 5 лет.,Суть проекта: Проект по созданию и внедрению комплексной автоматизированной информационной системы на базе 1С:ERP. Основные внедряемые блоки: закупки...,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127590066,Frontend developer (middle),1,Москва,,250000,RUR,4285661,Рондем,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Знание HTML5, CSS3, Webpack, Vite. Опыт работы с любым CSS препроцессором: SASS (мы любим (sass-modules)), LESS, Stylus.",Взаимодействие с проектной командой и frontend разработчиками других проектов. Оценка трудоемкости задач и планирование работ. Самостоятельная декомпозиция задач.,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127314097,Java разработчик (middle). zVirt,1,Москва,,,,9329959,Orion soft,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Бэкграунд в коммерческой разработке на Java — 3+ года. Погруженность в Java Core: Concurrency, NIO, Performance Tuning. Умение работать с...",Отвечать за апгрейд модулей платформы. Формировать спецификации REST API и реализовывать их в сервисах платформы. Повышать эффективность ключевых компонентов.,На месте работодателя; Удалённо; Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127729506,Разработчик чат-ботов,84,Ставрополь,60000,80000,RUR,5798752,Za | bota,remote,Удаленная работа,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,true,1. Уверенное владение ПК. 2. Желание учиться и развиваться в IT-сфере. 3. Навык программирования уровня junior Phyton (обязательно). 4.,"Твоей главной задачей будет разработка чат-ботов на Python. Если тезисно, с чем предстоит работать: 1. Написание чат-ботов в...",Удалённо,8 часов,5/2,Другое,<nil>
127787927,"Junior+ Backend разработчик (Node.js / Python / Golang, LLM-продукты)",88,Казань,60000,,RUR,10749377,Ботхаб,remote,Удаленная работа,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,false,Базовые знания или готовность развиваться в Node.js (Typescript). Базовые знания или готовность развиваться в Golang. Опыт работы с системами контроля...,"Разработка и поддержка серверной части веб-приложений на Node.js, Golang и Python. Проектирование и реализация API для взаимодействия с фронтендом...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
128034223,Backend/Gameplay Programmer (Unreal Engine C++),1,Москва,,,,5887585,LLC GFAGAMES,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Уверенная работа с C++ в контексте UE (4.27–5.x). Опыт работы с FHttpModule, HTTP-запросами, асинхронными колбэками.","Проектирование API запросов Реализация клиентской части API в Unreal Engine C++ (интеграция HTTPS, асинхронные запросы, работа с JSON).",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
115358094,Стажер-программист 1С (ИТ-компания),78,Самара,,,,4110716,Датекс Софт,fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,true,"Желание обучаться программированию на платформе 1С. Отличные аналитические способности, структурная логика. Стремление к профессиональному росту. Умение работать в команде...","Работа по задачам от клиентов и по техническому заданию. Доработка программ 1С, как типовых конфигураций, так и нетиповых.",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
126067455,Senior Fullstack-разработчик (Node. js + Vue),1,Москва,,,,2682,ФИНАМ,fullDay,Полный день,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Имеете опыт разработки коммерческих проектов на Node.js от 3 лет. Хорошо знаете JS, Typescript и понимаете принципы асинхронного программирования.","Разработка платформы для создания ""AI-ассистентов"". Разработка бэкэнда для ""AI-ассистентов"". Разработка фронтэнда административной части (на VUE). Написание и оптимизация...",Гибрид,8 часов,5/2,"Программист, разработчик",<nil>
127874808,IOS-разработчик (Middle+/Senior),1,Москва,275000,325000,RUR,4768936,LIAN,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"От 4–5 лет коммерческой iOS-разработки (Middle+) или 5+ лет (Senior). Уверенное знание Swift, принципов SOLID, структур данных...","Разрабатывать функциональность мобильного приложения в сфере retail/e-commerce. Работать со сложным кастомным UI, анимациями и UIKit. Участвовать в проектировании...",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127626207,Разработчик C++,88,Казань,,,,167333,Системы документооборота,fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,false,"C++11+ и понимать ООП. Принципы работы систем контроля версий, использовать Git. Самостоятельно осваивать новые технологии - мы не ищем...",Исправлять ошибки. Поддерживать и улучшать существующий функционал. Реализовывать новый функционал. Участвовать в обсуждении проблем и задач. Постоянно изучать новое.,,8 часов,5/2,"Программист, разработчик",<nil>
127929692,Backend-разработчик (python),4,Новосибирск,,,,706928,НЛ Континент,fullDay,Полный день,between1And3,От 1 года до 3 лет,full,Полная занятость,FULL,Полная,false,MySQL- понимать зачем нужны индексы и транзакции. Django - опыт работы от 2-х лет. Опыт работы Django Rest Framework.,"Разработка и поддержка backend-части внутренних систем компании на Python 2.7 и Python 3.9. Модернизация, оптимизация и масштабирование...",На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
126981113,Сreative Middle HTML-верстальщик (Frontend-разработчик),1,Москва,,,,1416262,Девять Линий,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Опыт работы с коммерческими проектами от 2 года. Знание HTML, PUG, JavaScript, CSS, SCSS, БЭМ, Кроссбраузерная верстка, GSAP, AnimateJs, Git.",,Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127113707,Middle backend-разработчик,2,Санкт-Петербург,,250000,RUR,9594816,Wildbox,remote,Удаленная работа,between3And6,От 3 до 6 лет,full,Полная занятость,FULL,Полная,false,"Уверенный опыт с Python 3, Django, DRF. Опыт написания REST API. Владение Django ORM / SQLAlchemy / чистым SQL. Уверенная работа с...","100 000 зарегистрированных пользователей. 65 полезных инструментов для селлеров (подбор товара, конкурентный анализ, прогнозирование, продвижение и др.). 95% точность данных.",Удалённо,8 часов,5/2,"Программист, разработчик",<nil>
127415875,Стажер-разработчик / frontend,1498,Пятигорск,30000,,RUR,6120481,Fortech,fullDay,Полный день,noExperience,Нет опыта,full,Полная занятость,FULL,Полная,false,"Базовые знания Javascript, HTML, CSS. Знание английского языка будет плюсом, но не является обязательным требованием. Приветствуется знание одного из фреймворков...",Возможности для карьерного роста от стажера до Senior или Team Lead. Регулярный пересмотр зарплат. Работа с современным стеком технологий.,На месте работодателя,8 часов,5/2,"Программист, разработчик",<nil>
